metro_fips,metro_name,county_fips,county_name,county_population,metro_population,rank
40900,"Sacramento--Roseville--Arden-Arcade, CA",06067,"Sacramento County, California",1495400,2327993,27
40900,"Sacramento--Roseville--Arden-Arcade, CA",06061,"Placer County, California",374985,2327993,27
40900,"Sacramento--Roseville--Arden-Arcade, CA",06003,"Alpine County, California",1203,2327993,27
40900,"Sacramento--Roseville--Arden-Arcade, CA",06017,"El Dorado County, California",185015,2327993,27
40900,"Sacramento--Roseville--Arden-Arcade, CA",06113,"Yolo County, California",212605,2327993,27
40900,"Sacramento--Roseville--Arden-Arcade, CA",06011,"Colusa County, California",21479,2327993,27
40900,"Sacramento--Roseville--Arden-Arcade, CA",06005,"Amador County, California",37306,2327993,27
41980,"San Juan-Carolina-Caguas, PR",72085,"Las Piedras Municipio, Puerto Rico",38253,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72105,"Naranjito Municipio, Puerto Rico",29112,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72053,"Fajardo Municipio, Puerto Rico",33075,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72151,"Yabucoa Municipio, Puerto Rico",35025,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72127,"San Juan Municipio, Puerto Rico",355181,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72049,"Culebra Municipio, Puerto Rico",1494,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72051,"Dorado Municipio, Puerto Rico",37722,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72039,"Ciales Municipio, Puerto Rico",17325,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72139,"Trujillo Alto Municipio, Puerto Rico",69478,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72029,"Canóvanas Municipio, Puerto Rico",46779,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72103,"Naguabo Municipio, Puerto Rico",26584,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72019,"Barranquitas Municipio, Puerto Rico",29237,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72009,"Aibonito Municipio, Puerto Rico",24008,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72021,"Bayamón Municipio, Puerto Rico",188614,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72145,"Vega Baja Municipio, Puerto Rico",54754,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72069,"Humacao Municipio, Puerto Rico",54736,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72077,"Juncos Municipio, Puerto Rico",39704,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72037,"Ceiba Municipio, Puerto Rico",12238,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72047,"Corozal Municipio, Puerto Rico",34933,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72107,"Orocovis Municipio, Puerto Rico",21906,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72129,"San Lorenzo Municipio, Puerto Rico",38689,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72135,"Toa Alta Municipio, Puerto Rico",74169,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72095,"Maunabo Municipio, Puerto Rico",11297,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72091,"Manatí Municipio, Puerto Rico",40705,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72147,"Vieques Municipio, Puerto Rico",8931,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72087,"Loíza Municipio, Puerto Rico",27242,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72041,"Cidra Municipio, Puerto Rico",41181,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72063,"Gurabo Municipio, Puerto Rico",47074,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72143,"Vega Alta Municipio, Puerto Rico",38589,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72137,"Toa Baja Municipio, Puerto Rico",81905,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72061,"Guaynabo Municipio, Puerto Rico",90773,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72017,"Barceloneta Municipio, Puerto Rico",24583,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72035,"Cayey Municipio, Puerto Rico",45431,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72031,"Carolina Municipio, Puerto Rico",161684,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72054,"Florida Municipio, Puerto Rico",12140,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72025,"Caguas Municipio, Puerto Rico",134269,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72119,"Río Grande Municipio, Puerto Rico",51768,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72045,"Comerío Municipio, Puerto Rico",19914,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72007,"Aguas Buenas Municipio, Puerto Rico",26855,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72033,"Cataño Municipio, Puerto Rico",25595,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72101,"Morovis Municipio, Puerto Rico",31785,2203689,28
41980,"San Juan-Carolina-Caguas, PR",72089,"Luquillo Municipio, Puerto Rico",18952,2203689,28
17140,"Cincinnati, OH-KY-IN",39017,"Butler County, Ohio",375702,2156723,29
17140,"Cincinnati, OH-KY-IN",18115,"Ohio County, Indiana",5911,2156723,29
17140,"Cincinnati, OH-KY-IN",21077,"Gallatin County, Kentucky",8652,2156723,29
17140,"Cincinnati, OH-KY-IN",18161,"Union County, Indiana",7225,2156723,29
17140,"Cincinnati, OH-KY-IN",39015,"Brown County, Ohio",43799,2156723,29
17140,"Cincinnati, OH-KY-IN",21117,"Kenton County, Kentucky",163987,2156723,29
17140,"Cincinnati, OH-KY-IN",21081,"Grant County, Kentucky",24800,2156723,29
17140,"Cincinnati, OH-KY-IN",21015,"Boone County, Kentucky",127682,2156723,29
17140,"Cincinnati, OH-KY-IN",21023,"Bracken County, Kentucky",8330,2156723,29
17140,"Cincinnati, OH-KY-IN",21037,"Campbell County, Kentucky",91804,2156723,29
17140,"Cincinnati, OH-KY-IN",39061,"Hamilton County, Ohio",808703,2156723,29
17140,"Cincinnati, OH-KY-IN",18029,"Dearborn County, Indiana",49564,2156723,29
17140,"Cincinnati, OH-KY-IN",39025,"Clermont County, Ohio",202166,2156723,29
17140,"Cincinnati, OH-KY-IN",21191,"Pendleton County, Kentucky",14530,2156723,29
17140,"Cincinnati, OH-KY-IN",39165,"Warren County, Ohio",223868,2156723,29
28140,"Kansas City, MO-KS",29117,"Livingston County, Missouri",15025,2116607,30
28140,"Kansas City, MO-KS",29037,"Cass County, Missouri",101888,2116607,30
28140,"Kansas City, MO-KS",20001,"Allen County, Kansas",12752,2116607,30
28140,"Kansas City, MO-KS",29165,"Platte County, Missouri",96899,2116607,30
28140,"Kansas City, MO-KS",20091,"Johnson County, Kansas",578797,2116607,30
28140,"Kansas City, MO-KS",29177,"Ray County, Missouri",22859,2116607,30
28140,"Kansas City, MO-KS",20209,"Wyandotte County, Kansas",163227,2116607,30
28140,"Kansas City, MO-KS",20121,"Miami County, Kansas",32976,2116607,30
28140,"Kansas City, MO-KS",20107,"Linn County, Kansas",9602,2116607,30
28140,"Kansas City, MO-KS",29107,"Lafayette County, Missouri",32655,2116607,30
28140,"Kansas City, MO-KS",29025,"Caldwell County, Missouri",9046,2116607,30
28140,"Kansas City, MO-KS",29095,"Jackson County, Missouri",688554,2116607,30
28140,"Kansas City, MO-KS",29047,"Clay County, Missouri",236068,2116607,30
28140,"Kansas City, MO-KS",29049,"Clinton County, Missouri",20495,2116607,30
28140,"Kansas City, MO-KS",20103,"Leavenworth County, Kansas",79359,2116607,30
28140,"Kansas City, MO-KS",29013,"Bates County, Missouri",16405,2116607,30
29820,"Las Vegas-Henderson-Paradise, NV",32003,"Clark County, Nevada",2112436,2112436,31
17460,"Cleveland-Elyria, OH",39085,"Lake County, Ohio",229701,2062764,32
17460,"Cleveland-Elyria, OH",39093,"Lorain County, Ohio",305405,2062764,32
17460,"Cleveland-Elyria, OH",39055,"Geauga County, Ohio",93895,2062764,32
17460,"Cleveland-Elyria, OH",39035,"Cuyahoga County, Ohio",1257401,2062764,32
17460,"Cleveland-Elyria, OH",39103,"Medina County, Ohio",176362,2062764,32
18140,"Columbus, OH",39129,"Pickaway County, Ohio",57075,2023695,33
18140,"Columbus, OH",39073,"Hocking County, Ohio",28547,2023695,33
18140,"Columbus, OH",39041,"Delaware County, Ohio",193024,2023695,33
18140,"Columbus, OH",39117,"Morrow County, Ohio",34935,2023695,33
18140,"Columbus, OH",39127,"Perry County, Ohio",35983,2023695,33
18140,"Columbus, OH",39097,"Madison County, Ohio",43732,2023695,33
18140,"Columbus, OH",39049,"Franklin County, Ohio",1253507,2023695,33
18140,"Columbus, OH",39159,"Union County, Ohio",54688,2023695,33
18140,"Columbus, OH",39045,"Fairfield County, Ohio",151526,2023695,33
18140,"Columbus, OH",39089,"Licking County, Ohio",170678,2023695,33
12420,"Austin-Round Rock, TX",48055,"Caldwell County, Texas",40544,2017440,34
12420,"Austin-Round Rock, TX",48209,"Hays County, Texas",194843,2017440,34
12420,"Austin-Round Rock, TX",48491,"Williamson County, Texas",508313,2017440,34
12420,"Austin-Round Rock, TX",48287,"Lee County, Texas",16850,2017440,34
12420,"Austin-Round Rock, TX",48021,"Bastrop County, Texas",80306,2017440,34
12420,"Austin-Round Rock, TX",48453,"Travis County, Texas",1176584,2017440,34
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47149,"Rutherford County, Tennessee",298456,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47159,"Smith County, Tennessee",19279,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47169,"Trousdale County, Tennessee",8773,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47165,"Sumner County, Tennessee",175730,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47027,"Clay County, Tennessee",7684,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47041,"DeKalb County, Tennessee",19380,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47081,"Hickman County, Tennessee",24502,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47111,"Macon County, Tennessee",23239,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",21171,"Monroe County, Kentucky",10645,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47083,"Houston County, Tennessee",8188,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47055,"Giles County, Tennessee",29024,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47085,"Humphreys County, Tennessee",18281,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",21141,"Logan County, Kentucky",26847,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47043,"Dickson County, Tennessee",51341,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47135,"Perry County, Tennessee",7882,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47187,"Williamson County, Tennessee",212161,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47147,"Robertson County, Tennessee",68575,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47189,"Wilson County, Tennessee",128874,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47037,"Davidson County, Tennessee",678322,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",21219,"Todd County, Kentucky",12377,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",21213,"Simpson County, Kentucky",17881,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47015,"Cannon County, Tennessee",13839,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47021,"Cheatham County, Tennessee",39713,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47119,"Maury County, Tennessee",87606,2000543,35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47101,"Lewis County, Tennessee",11944,2000543,35
26900,"Indianapolis-Carmel-Anderson, IN",18057,"Hamilton County, Indiana",309687,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18081,"Johnson County, Indiana",149359,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18059,"Hancock County, Indiana",72776,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18013,"Brown County, Indiana",15007,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18109,"Morgan County, Indiana",69533,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18011,"Boone County, Indiana",63013,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18145,"Shelby County, Indiana",44339,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18095,"Madison County, Indiana",129641,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18133,"Putnam County, Indiana",37543,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18097,"Marion County, Indiana",939964,1989032,36
26900,"Indianapolis-Carmel-Anderson, IN",18063,"Hendricks County, Indiana",158170,1989032,36
41940,"San Jose-Sunnyvale-Santa Clara, CA",06069,"San Benito County, California",58671,1969897,37
41940,"San Jose-Sunnyvale-Santa Clara, CA",06085,"Santa Clara County, California",1911226,1969897,37
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51735,"Poquoson city, Virginia",12022,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51095,"James City County, Virginia",73028,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51119,"Middlesex County, Virginia",10710,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51073,"Gloucester County, Virginia",37035,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51550,"Chesapeake city, Virginia",235410,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51093,"Isle of Wight County, Virginia",36090,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51620,"Franklin city, Virginia",8334,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",37073,"Gates County, North Carolina",11601,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51700,"Newport News city, Virginia",180775,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51740,"Portsmouth city, Virginia",95536,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51710,"Norfolk city, Virginia",245752,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51830,"Williamsburg city, Virginia",14817,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",37053,"Currituck County, North Carolina",25247,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51115,"Mathews County, Virginia",8830,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",37041,"Chowan County, North Carolina",14370,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51800,"Suffolk city, Virginia",88057,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51199,"York County, Virginia",67196,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51131,"Northampton County, Virginia",11998,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51650,"Hampton city, Virginia",136255,1763120,38
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51810,"Virginia Beach city, Virginia",450057,1763120,38
39300,"Providence-Warwick, RI-MA",25005,"Bristol County, Massachusetts",557016,1613154,39
39300,"Providence-Warwick, RI-MA",44009,"Washington County, Rhode Island",126190,1613154,39
39300,"Providence-Warwick, RI-MA",44007,"Providence County, Rhode Island",633704,1613154,39
39300,"Providence-Warwick, RI-MA",44001,"Bristol County, Rhode Island",49028,1613154,39
39300,"Providence-Warwick, RI-MA",44005,"Newport County, Rhode Island",83204,1613154,39
39300,"Providence-Warwick, RI-MA",44003,"Kent County, Rhode Island",164012,1613154,39
33340,"Milwaukee-Waukesha-West Allis, WI",55079,"Milwaukee County, Wisconsin",956586,1575101,40
33340,"Milwaukee-Waukesha-West Allis, WI",55089,"Ozaukee County, Wisconsin",87817,1575101,40
33340,"Milwaukee-Waukesha-West Allis, WI",55131,"Washington County, Wisconsin",133967,1575101,40
33340,"Milwaukee-Waukesha-West Allis, WI",55133,"Waukesha County, Wisconsin",396731,1575101,40
40060,"Richmond, VA",51181,"Surry County, Virginia",6670,1449707,41
40060,"Richmond, VA",51085,"Hanover County, Virginia",103218,1449707,41
40060,"Richmond, VA",51097,"King and Queen County, Virginia",7052,1449707,41
40060,"Richmond, VA",51057,"Essex County, Virginia",11083,1449707,41
40060,"Richmond, VA",51760,"Richmond city, Virginia",220892,1449707,41
40060,"Richmond, VA",51145,"Powhatan County, Virginia",28364,1449707,41
40060,"Richmond, VA",51075,"Goochland County, Virginia",22148,1449707,41
40060,"Richmond, VA",51101,"King William County, Virginia",16329,1449707,41
40060,"Richmond, VA",51087,"Henrico County, Virginia",324073,1449707,41
40060,"Richmond, VA",51127,"New Kent County, Virginia",20523,1449707,41
40060,"Richmond, VA",51036,"Charles City County, Virginia",7022,1449707,41
40060,"Richmond, VA",51183,"Sussex County, Virginia",11595,1449707,41
40060,"Richmond, VA",51049,"Cumberland County, Virginia",9797,1449707,41
40060,"Richmond, VA",51670,"Hopewell city, Virginia",22353,1449707,41
40060,"Richmond, VA",51081,"Greensville County, Virginia",11606,1449707,41
40060,"Richmond, VA",51053,"Dinwiddie County, Virginia",28033,1449707,41
40060,"Richmond, VA",51007,"Amelia County, Virginia",12802,1449707,41
40060,"Richmond, VA",51135,"Nottoway County, Virginia",15537,1449707,41
40060,"Richmond, VA",51099,"King George County, Virginia",25564,1449707,41
40060,"Richmond, VA",51147,"Prince Edward County, Virginia",22903,1449707,41
40060,"Richmond, VA",51109,"Louisa County, Virginia",34813,1449707,41
40060,"Richmond, VA",51730,"Petersburg city, Virginia",32037,1449707,41
40060,"Richmond, VA",51175,"Southampton County, Virginia",18089,1449707,41
40060,"Richmond, VA",51041,"Chesterfield County, Virginia",335594,1449707,41
40060,"Richmond, VA",51025,"Brunswick County, Virginia",16435,1449707,41
40060,"Richmond, VA",51149,"Prince George County, Virginia",37704,1449707,41
40060,"Richmond, VA",51033,"Caroline County, Virginia",29889,1449707,41
40060,"Richmond, VA",51570,"Colonial Heights city, Virginia",17582,1449707,41
27260,"Jacksonville, FL",12109,"St. Johns County, Florida",226578,1447884,42
27260,"Jacksonville, FL",12031,"Duval County, Florida",912043,1447884,42
27260,"Jacksonville, FL",12003,"Baker County, Florida",27537,1447884,42
27260,"Jacksonville, FL",12019,"Clay County, Florida",203291,1447884,42
27260,"Jacksonville, FL",12089,"Nassau County, Florida",78435,1447884,42
32820,"Memphis, TN-MS-AR",28009,"Benton County, Mississippi",8306,1426150,43
32820,"Memphis, TN-MS-AR",28143,"Tunica County, Mississippi",10276,1426150,43
32820,"Memphis, TN-MS-AR",28139,"Tippah County, Mississippi",21993,1426150,43
32820,"Memphis, TN-MS-AR",47069,"Hardeman County, Tennessee",25784,1426150,43
32820,"Memphis, TN-MS-AR",05037,"Cross County, Arkansas",17164,1426150,43
32820,"Memphis, TN-MS-AR",28137,"Tate County, Mississippi",28333,1426150,43
32820,"Memphis, TN-MS-AR",05077,"Lee County, Arkansas",9614,1426150,43
32820,"Memphis, TN-MS-AR",47157,"Shelby County, Tennessee",937847,1426150,43
32820,"Memphis, TN-MS-AR",28093,"Marshall County, Mississippi",35981,1426150,43
32820,"Memphis, TN-MS-AR",28119,"Quitman County, Mississippi",7537,1426150,43
32820,"Memphis, TN-MS-AR",05035,"Crittenden County, Arkansas",49278,1426150,43
32820,"Memphis, TN-MS-AR",47167,"Tipton County, Tennessee",61434,1426150,43
32820,"Memphis, TN-MS-AR",28033,"DeSoto County, Mississippi",173267,1426150,43
